Customer ID,Gender,Age,Hours at Gym (per week),Fitness Goal,Gym Membership Length (years),Calorie Intake,Dietary Preferences,Average Spend per Meal Order,Preferred Sports Drink Type,Average Weekly Consumption (Bottles),Average Spend on Apparel ($/year),Type of Apparel Purchased,Primary Apparel Purchase Channel
989465,Female,21,6.5,Build muscle,1,2895,Low carb,51.25,Electrolyte,7,680,Footwear,Physical Retailer
633636,Female,26,6.2,General health,4,2321,High protein,,Fresh juice,12,633.17,Performance,E-commerce Retailer
138102,Female,26,5.1,General health,4,2063,Whole foods,56.28,Energy drinks,9,767.4,,Physical Retailer
174460,Female,33,4.6,Build muscle,1,2648,Whole foods,62.4,Energy drinks,13,673.7,Performance,Brand Website
464778,Male,33,7.4,General health,5,2073,Whole foods,48.89,Protein shakes,10,613.02,Leisure,E-commerce Retailer
189930,Male,26,5.1,Build muscle,1,2693,,69.45,,11,555.34,Leisure,E-commerce Retailer
631089,Male,27,6.1,Fat loss,3,1931,Whole foods,54.25,Protein shakes,8,688.83,Footwear,Physical Retailer
727438,Male,26,5.1,General health,4,1971,High protein,33.73,Electrolyte,11,921.16,Performance,Physical Retailer
827627,Female,19,5.7,Build muscle,1,2764,High protein,48.29,Protein shakes,11,290.49,Outerwear,Physical Retailer
279208,Female,32,5.3,Flexibility,4,1525,High protein,32.82,Fresh juice,7,640.79,Outerwear,Brand Website
254697,Female,32,5.5,Build muscle,1,2968,,60.97,Protein shakes,9,638.6,,E-commerce Retailer
313945,Male,28,4.8,Build muscle,0,2849,High protein,53.63,Energy drinks,8,787.88,,Physical Retailer
331915,Female,25,4.5,Flexibility,1,1975,Vegan,45.51,Fresh juice,11,287.01,Performance,E-commerce Retailer
827952,Male,18,6.8,Build muscle,2,2855,Vegan,57.56,Protein shakes,11,731.72,Performance,E-commerce Retailer
308124,Male,36,,Flexibility,1,1525,Whole foods,27.02,Fresh juice,6,761.19,Yoga,Physical Retailer
537477,Female,24,7.5,Flexibility,4,1533,Whole foods,38.37,Fresh juice,9,667.06,Leisure,Physical Retailer
625830,Female,27,,Build muscle,3,2763,Whole foods,67.92,Protein shakes,7,636.06,Performance,Physical Retailer
383821,Male,37,5.1,Fat loss,0,1637,High protein,32.17,Protein shakes,10,866.21,Footwear,Physical Retailer
277804,Male,25,4.5,Build muscle,0,2803,High protein,48.26,Protein shakes,9,927.95,Performance,Physical Retailer
805703,Male,18,6.3,Fat loss,1,1682,Low carb,23.71,Electrolyte,11,758.28,Footwear,E-commerce Retailer
139081,Male,31,,Build muscle,3,2862,High protein,54.15,Protein shakes,10,514.44,Performance,Physical Retailer
818216,Female,20,6.1,Build muscle,2,2741,High protein,58.71,Fresh juice,11,675.07,Performance,E-commerce Retailer
455249,Male,28,5.9,Build muscle,1,2553,High protein,56.95,Protein shakes,8,806.56,Accessories,Brand Website
319930,Male,25,6.2,Fat loss,3,1961,High protein,46.2,Energy drinks,10,983.42,Performance,Brand Website
905497,Male,29,,Flexibility,3,1667,Vegan,33.15,Fresh juice,13,714.83,Accessories,E-commerce Retailer
617313,Male,26,6.1,General health,3,2430,Whole foods,53.79,Fresh juice,11,876.88,Accessories,Physical Retailer
314532,Male,27,,General health,4,2454,Whole foods,62.74,Energy drinks,9,843.51,Outerwear,Physical Retailer
712380,Male,26,7,Fat loss,4,1580,Low carb,34.85,Fresh juice,10,806.59,,Physical Retailer
619332,Male,27,6.4,General health,4,2206,Vegan,50.14,Protein shakes,7,939.58,Yoga,Physical Retailer
416837,Male,33,6.2,Build muscle,5,2561,High protein,40.99,Electrolyte,11,700.87,Performance,E-commerce Retailer
389106,Female,34,6.2,General health,5,1845,High protein,,Fresh juice,15,631.47,Accessories,Brand Website
128295,Male,36,4.3,Flexibility,0,2098,Vegan,44.2,Fresh juice,8,798.21,Accessories,Physical Retailer
113807,Other,18,5.7,Build muscle,1,2598,Whole foods,65.45,Protein shakes,8,887.84,Leisure,Physical Retailer
535564,Male,44,3.8,Endurance training,0,2294,Whole foods,58.49,Electrolyte,10,876.2,Footwear,E-commerce Retailer
257504,Female,28,6.6,General health,4,,Whole foods,,Electrolyte,11,487.36,Performance,Physical Retailer
338067,Female,32,5.8,Flexibility,2,1975,Vegan,44.81,Fresh juice,10,459.61,Performance,Brand Website
585008,Female,22,6.5,General health,1,2391,Whole foods,59.42,Electrolyte,11,677.04,Performance,Physical Retailer
792440,Female,28,4.3,Build muscle,1,2515,Low carb,48.37,Protein shakes,4,824.14,Performance,Brand Website
494540,Male,38,5.2,Build muscle,1,2859,High protein,57.19,Protein shakes,9,731.04,Performance,Physical Retailer
977699,Male,30,7,Build muscle,5,2986,Low carb,55.2,Protein shakes,10,749.14,Performance,Brand Website
617923,Male,21,5.7,General health,1,2301,Whole foods,54.99,Electrolyte,14,814.4,Leisure,Physical Retailer
266981,Female,26,5.1,Build muscle,0,2640,Low carb,48.05,Protein shakes,13,600.36,Performance,Brand Website
844699,Male,35,3.9,General health,1,2419,Whole foods,59.97,Fresh juice,9,799.37,Accessories,Physical Retailer
119870,Male,28,7.5,Build muscle,5,2802,High protein,57.77,Protein shakes,15,1055.8,Leisure,E-commerce Retailer
303196,Female,29,5.6,Build muscle,1,2764,Whole foods,68.57,Protein shakes,11,659.04,Performance,E-commerce Retailer
348683,Female,31,7.7,Fat loss,4,1946,High protein,47.9,Protein shakes,8,678.98,Yoga,Brand Website
334677,Female,28,5.7,General health,3,2089,High protein,43.49,Electrolyte,8,438.7,,Physical Retailer
126790,Female,18,7.1,Build muscle,2,2708,Whole foods,63.37,Energy drinks,10,508.16,Outerwear,Physical Retailer
743162,Other,36,4.8,Fat loss,1,1974,Whole foods,52.67,Fresh juice,9,504.31,Outerwear,E-commerce Retailer
911721,Male,23,7.2,Fat loss,1,1912,,33.35,Fresh juice,14,758.25,Footwear,Brand Website
548345,Male,28,7.3,Build muscle,4,2664,High protein,48.38,Protein shakes,10,744.19,Outerwear,E-commerce Retailer
849074,Male,25,5,Build muscle,1,2926,High protein,58.35,Protein shakes,8,842.13,Performance,Physical Retailer
587462,Male,34,4.6,General health,3,,Whole foods,55.09,Electrolyte,8,717.08,Yoga,Physical Retailer
639773,Female,22,7.7,Fat loss,2,1819,Whole foods,40.86,Protein shakes,9,469.37,Footwear,E-commerce Retailer
930914,Male,30,,Build muscle,4,2651,Whole foods,63.65,Protein shakes,8,1015.38,Outerwear,E-commerce Retailer
186188,Female,32,5.7,General health,3,2089,Whole foods,48.53,Fresh juice,10,437.06,Yoga,E-commerce Retailer
629036,Male,25,6.7,Flexibility,4,1931,,40.58,Fresh juice,14,715.84,Yoga,Physical Retailer
842129,Female,25,5.9,Endurance training,4,2267,Whole foods,60.45,Fresh juice,11,529.23,Performance,Physical Retailer
764795,Female,35,5.6,Fat loss,3,1650,Low carb,35.24,Fresh juice,7,1033.1,Leisure,Physical Retailer
890141,Male,28,4,General health,0,2054,Whole foods,49.32,Fresh juice,7,764.73,Leisure,Physical Retailer
748249,Male,26,7.4,Flexibility,5,1852,Whole foods,44.86,Electrolyte,9,696.61,Leisure,Physical Retailer
130355,Male,27,4.9,General health,1,2176,Whole foods,46.13,Fresh juice,8,697.25,Outerwear,Physical Retailer
811131,Male,38,6.8,Fat loss,5,1640,Low carb,39.6,Protein shakes,8,717.63,Footwear,Brand Website
551015,Male,26,6.8,Fat loss,1,1842,High protein,41.56,Electrolyte,10,710.83,Outerwear,Physical Retailer
506332,Male,20,7.2,General health,4,2157,High protein,41.05,Electrolyte,12,608.05,Performance,E-commerce Retailer
256542,Male,21,7.8,Build muscle,4,2595,Whole foods,68.23,Protein shakes,14,631.37,Outerwear,E-commerce Retailer
273416,Female,29,7,Fat loss,1,1928,,37.06,Electrolyte,8,490.56,Footwear,Physical Retailer
405062,Female,25,4,General health,1,2169,Vegan,44.06,Protein shakes,9,349.73,Outerwear,Physical Retailer
938656,Female,32,4.9,Endurance training,1,2226,Whole foods,56.18,Protein shakes,8,513.8,Footwear,Brand Website
663586,Male,19,5.9,Fat loss,1,1692,,39.08,Fresh juice,10,768.93,Leisure,E-commerce Retailer
601708,Female,30,4.4,Endurance training,2,2302,High protein,43.24,Fresh juice,9,653.68,Performance,Physical Retailer
966651,Male,21,5.6,Build muscle,1,2813,,68.38,Protein shakes,11,994.25,Performance,E-commerce Retailer
161629,Male,32,5.8,Fat loss,1,1992,Whole foods,46.96,Electrolyte,12,757.68,Footwear,E-commerce Retailer
428184,Female,24,5.5,General health,1,2188,Whole foods,56.98,Electrolyte,10,737.13,Leisure,Physical Retailer
592734,Male,25,4.5,Build muscle,1,2876,High protein,64.71,Protein shakes,9,670.34,Performance,Physical Retailer
855195,Female,23,6.4,Build muscle,1,,High protein,54.63,Electrolyte,7,568.74,Leisure,E-commerce Retailer
390160,Female,22,6.1,Flexibility,3,1617,Vegan,28.09,Fresh juice,5,737.35,Yoga,Brand Website
648248,Male,30,,Build muscle,5,2504,High protein,41.54,Protein shakes,10,742.03,Performance,Physical Retailer
920023,Male,18,6.9,Build muscle,1,2943,High protein,57.74,Electrolyte,10,677.95,Performance,E-commerce Retailer
313920,Male,28,4.3,Flexibility,2,1851,Whole foods,41.77,Fresh juice,5,684.55,Yoga,Physical Retailer
989765,Female,37,5.9,General health,3,2332,Whole foods,58.23,Energy drinks,10,428.45,Leisure,E-commerce Retailer
342804,Male,27,4.9,Endurance training,3,2151,Whole foods,52.98,Protein shakes,12,602.68,Leisure,E-commerce Retailer
476965,Male,29,6.4,General health,5,2439,High protein,41.01,Electrolyte,10,949.23,Accessories,E-commerce Retailer
560857,Male,30,6,Build muscle,4,2623,Vegan,46.87,Fresh juice,12,719.92,Accessories,Physical Retailer
922827,Female,20,6.8,General health,5,2457,Whole foods,62.2,Electrolyte,12,721.08,Accessories,Physical Retailer
604492,Male,20,8.2,Fat loss,1,1776,Whole foods,47.2,Electrolyte,13,599.45,Performance,Brand Website
753983,Male,26,5.9,General health,4,2193,Whole foods,51.93,Electrolyte,11,798.15,Performance,E-commerce Retailer
515916,Female,32,7.1,Fat loss,2,1651,Vegan,29.59,Protein shakes,11,385.36,Yoga,E-commerce Retailer
921052,Female,31,6.1,Endurance training,3,2359,Whole foods,60.31,Electrolyte,10,623.12,Performance,Physical Retailer
858574,Male,34,8.2,Fat loss,5,1610,Low carb,39.48,Electrolyte,11,1020.76,Yoga,Physical Retailer
228148,Male,31,7.8,Fat loss,4,1968,Low carb,40.1,Electrolyte,16,826.65,Accessories,Brand Website
906991,Male,27,6,General health,4,2427,High protein,44.25,Fresh juice,7,680.8,Footwear,E-commerce Retailer
586261,Female,35,5.4,Endurance training,3,2187,High protein,,Electrolyte,12,675.94,Performance,E-commerce Retailer
455540,Male,28,5.6,Endurance training,2,,Low carb,31.57,Electrolyte,6,889.27,Performance,E-commerce Retailer
292714,Male,25,7.7,Fat loss,3,1750,High protein,42.95,Protein shakes,10,994.8,Yoga,E-commerce Retailer
831899,Female,35,5.4,Fat loss,1,,High protein,38.62,Electrolyte,11,354.43,Footwear,E-commerce Retailer
383876,Female,31,6.9,General health,4,1949,High protein,,Energy drinks,9,536.02,Accessories,E-commerce Retailer
359747,Male,27,5,General health,1,,High protein,43.01,Electrolyte,10,891.46,Outerwear,Physical Retailer
715650,Female,28,6.1,Endurance training,3,2161,,55.82,Electrolyte,15,663.76,Accessories,Physical Retailer
523570,Female,29,3.6,Flexibility,1,1619,High protein,,,8,595.82,Leisure,E-commerce Retailer
375987,Male,18,5.9,General health,2,2381,Whole foods,56.91,Electrolyte,9,900.08,Leisure,Physical Retailer
738353,Male,22,8.6,Fat loss,3,1911,High protein,35.16,Electrolyte,11,947.56,Performance,Physical Retailer
958158,Other,28,3.6,Endurance training,1,2350,Whole foods,58.59,Protein shakes,10,752.36,,Brand Website
117640,Male,24,5.7,Flexibility,0,1598,Whole foods,37.27,Fresh juice,9,667.15,Yoga,Physical Retailer
152528,Male,32,,Endurance training,4,2166,Whole foods,42.83,Protein shakes,6,672.38,Accessories,Physical Retailer
924845,Male,30,3.9,General health,1,2462,Whole foods,56.66,Fresh juice,7,690.68,Outerwear,Physical Retailer
359214,Female,31,5.1,Endurance training,3,2325,High protein,50.84,Fresh juice,6,360.16,Performance,Physical Retailer
939070,Male,25,6.6,Fat loss,3,1963,Whole foods,47.51,Fresh juice,17,836.39,Accessories,Physical Retailer
601108,Male,27,4.7,Build muscle,2,2501,Whole foods,68.72,Protein shakes,8,929.85,Footwear,Brand Website
734421,Male,31,6.2,Fat loss,1,1651,Whole foods,44.25,Protein shakes,12,962.2,Footwear,E-commerce Retailer
468501,Male,29,6,Flexibility,5,1900,,49.24,Fresh juice,13,674.33,Footwear,Physical Retailer
824226,Female,30,4.4,Endurance training,1,2364,Vegan,48.98,Electrolyte,10,532.9,Performance,Physical Retailer
250159,Female,31,5.8,Fat loss,0,1564,Whole foods,39.49,Protein shakes,13,651.2,Performance,Brand Website
272502,Male,29,5.4,Flexibility,3,,Vegan,38.59,Fresh juice,8,897.01,Yoga,Physical Retailer
255576,Male,31,8.7,Fat loss,5,1568,Low carb,31.32,Protein shakes,8,812.43,Performance,Physical Retailer
965291,Female,24,,Fat loss,5,1620,High protein,38.13,Energy drinks,9,783.16,Footwear,E-commerce Retailer
986089,Male,22,5.9,General health,2,2420,Whole foods,54.49,Protein shakes,9,795.53,Performance,E-commerce Retailer
111023,Male,30,3.8,General health,0,2046,High protein,34.49,,7,878.69,Leisure,Physical Retailer
645735,Other,22,7.8,Build muscle,3,2933,High protein,53.42,Protein shakes,11,632.19,Leisure,Physical Retailer
488043,Female,28,5.5,Fat loss,1,1592,Low carb,40.9,Protein shakes,10,444.34,,Physical Retailer
386103,Male,22,6.6,Fat loss,1,1767,Whole foods,47.69,Electrolyte,12,573.42,Footwear,E-commerce Retailer
166203,Male,33,6.6,Build muscle,4,2602,Vegan,,Protein shakes,12,696.83,Performance,E-commerce Retailer
260775,Male,36,5.5,Fat loss,1,1930,High protein,33.85,Fresh juice,6,698.45,Footwear,Physical Retailer
109337,Male,24,9,Fat loss,4,1950,High protein,45.42,Fresh juice,13,743.84,Footwear,Physical Retailer
670715,Male,26,5.5,Build muscle,1,2611,Whole foods,62.56,,10,661.02,Leisure,E-commerce Retailer
614723,Male,23,8.3,Fat loss,4,1820,Whole foods,48.66,Fresh juice,11,719.97,Outerwear,E-commerce Retailer
423673,Male,24,6,Build muscle,2,2910,Whole foods,65.39,Protein shakes,11,572.84,Performance,Physical Retailer
464167,Female,24,8.2,Fat loss,4,1803,Low carb,37.11,Electrolyte,15,591.7,Footwear,E-commerce Retailer
446809,Female,29,5.9,General health,3,1861,Whole foods,44.47,Fresh juice,11,794.1,Leisure,Physical Retailer
730075,Male,29,5.1,General health,1,2099,Whole foods,47.48,Protein shakes,6,544.22,Leisure,Physical Retailer
787281,Male,24,6.2,Build muscle,0,2902,Low carb,56.51,Electrolyte,8,674.78,Performance,E-commerce Retailer
395451,Female,28,6.3,Build muscle,3,2942,High protein,50.31,Protein shakes,14,1064.52,Outerwear,Physical Retailer
520571,Male,25,6.1,Build muscle,1,2635,,55.13,Protein shakes,11,718.55,Performance,E-commerce Retailer
227016,Male,24,8,Fat loss,1,1554,Whole foods,,Electrolyte,14,695.46,Accessories,Physical Retailer
891267,Other,30,6.8,Build muscle,4,2607,Low carb,44.06,Protein shakes,8,744.39,Accessories,Physical Retailer
644447,Male,25,4.9,Fat loss,1,1802,Low carb,29.55,Protein shakes,9,851.54,Performance,Brand Website
597562,Female,32,4.8,Build muscle,1,2757,High protein,52.35,Protein shakes,13,456.43,Leisure,Physical Retailer
802965,Other,20,5.3,General health,1,2052,High protein,42.59,Fresh juice,9,574.41,Performance,Physical Retailer
483934,Male,33,6.9,Build muscle,4,2721,Low carb,49.65,Protein shakes,8,679.96,,E-commerce Retailer
992048,Male,26,4.9,Build muscle,1,2977,High protein,59.67,Electrolyte,11,797.31,Accessories,Physical Retailer
965184,Male,21,6.8,General health,5,2168,High protein,53.28,Protein shakes,7,794.69,Performance,E-commerce Retailer
417428,Female,30,,Build muscle,5,2666,Vegan,54.65,Protein shakes,7,492.24,Performance,Physical Retailer
419187,Female,24,6.5,Build muscle,1,2928,Vegan,53.72,Protein shakes,11,562.59,Accessories,E-commerce Retailer
790907,Female,36,6.9,Fat loss,4,1659,Whole foods,46.98,Electrolyte,11,619.09,Outerwear,Physical Retailer
983439,Male,35,5.2,Fat loss,1,1948,Low carb,44.72,,11,1043.8,Footwear,Physical Retailer
182844,Female,23,6.5,General health,5,1965,Whole foods,51.38,Fresh juice,11,645.39,Outerwear,Physical Retailer
651820,Female,24,7.5,Build muscle,5,2704,Whole foods,61.4,Protein shakes,11,256.21,Performance,Physical Retailer
265421,Female,26,5.7,Fat loss,1,1766,Whole foods,43.68,Energy drinks,12,809.39,,Physical Retailer
222402,Female,23,7.2,Build muscle,4,2637,Vegan,51.59,Protein shakes,11,609.33,Performance,Physical Retailer
218012,Female,33,4.7,Build muscle,1,2867,High protein,58.58,Protein shakes,9,495.82,Accessories,E-commerce Retailer
538661,Female,31,5.1,General health,4,2242,Whole foods,47.77,Fresh juice,13,433.13,Accessories,E-commerce Retailer
498929,Female,24,8.2,General health,5,2366,Low carb,44.1,,14,553.08,Leisure,E-commerce Retailer
680466,Male,26,7.5,Build muscle,4,2903,High protein,53.23,Fresh juice,9,643.15,Performance,Physical Retailer
673695,Male,37,5.4,Fat loss,1,1708,,33.14,Protein shakes,11,768.66,Leisure,E-commerce Retailer
563556,Female,21,,Build muscle,4,2516,High protein,49.86,Electrolyte,12,458.89,Performance,E-commerce Retailer
675278,Male,20,8,General health,7,1867,Whole foods,49.29,Electrolyte,13,1077.62,Performance,Physical Retailer
229473,Female,38,5.2,Build muscle,2,2632,,47.7,Protein shakes,7,731.38,Outerwear,Physical Retailer
578007,Other,31,,Build muscle,4,2687,Low carb,44.52,Fresh juice,9,858.7,Performance,Physical Retailer
944573,Female,28,6.5,Fat loss,1,1906,Low carb,39.78,Electrolyte,12,611.98,Performance,Brand Website
517009,Male,25,6.3,Fat loss,1,1929,Low carb,36.62,Electrolyte,13,639.45,Performance,Brand Website
418714,Male,22,9.8,Fat loss,5,1807,High protein,35.42,Fresh juice,13,903.02,Leisure,Brand Website
326156,Male,28,6,Build muscle,4,2637,Vegan,67.43,Fresh juice,10,740.25,Accessories,E-commerce Retailer
268964,Female,34,6.9,Build muscle,4,,,68.04,Protein shakes,11,347.41,Performance,Physical Retailer
625303,Female,30,5.4,Fat loss,1,1911,Low carb,35.09,Electrolyte,8,217.77,Footwear,Physical Retailer
161813,Female,18,7.8,Build muscle,4,2596,,71.73,Protein shakes,11,486.51,Performance,E-commerce Retailer
127712,Male,32,4.2,General health,1,2482,Low carb,53.52,Protein shakes,8,642.83,Outerwear,E-commerce Retailer
724785,Female,18,9.4,Build muscle,5,2653,High protein,54.55,Energy drinks,11,1004.43,Performance,E-commerce Retailer
867214,Female,19,6.8,Fat loss,1,1682,High protein,37.45,Electrolyte,8,966.24,Performance,Physical Retailer
212816,Male,32,7.5,Endurance training,5,2241,Vegan,44.76,Electrolyte,9,937.67,Performance,Physical Retailer
228778,Female,29,6.2,Build muscle,4,2803,Whole foods,67.29,Electrolyte,8,243.58,Accessories,Physical Retailer
686580,Male,32,6,Endurance training,4,2284,Whole foods,55.19,Electrolyte,11,703.26,Outerwear,Physical Retailer
385977,Male,28,4.1,General health,1,1826,Vegan,39.81,Electrolyte,9,918.99,Performance,Physical Retailer
235230,Female,26,,Build muscle,1,2901,Low carb,52.81,Electrolyte,9,560.39,Accessories,Physical Retailer
818040,Male,23,6.6,Flexibility,4,1859,Whole foods,49.91,Fresh juice,10,1134.97,Leisure,E-commerce Retailer
906741,Female,20,7.1,Fat loss,2,1559,High protein,34.93,Electrolyte,9,773.56,Accessories,Brand Website
369114,Female,27,7.6,Build muscle,4,2701,High protein,48.64,Fresh juice,12,645.48,Performance,Brand Website
434618,Female,20,6.4,Fat loss,1,1749,Whole foods,39.78,Electrolyte,11,422.03,Footwear,Brand Website
932972,Male,35,5.8,Build muscle,1,2861,Vegan,57.7,Protein shakes,10,847.41,Yoga,E-commerce Retailer
251456,Male,32,3,General health,0,2380,Whole foods,54.54,Electrolyte,6,699.42,Leisure,Physical Retailer
904449,Female,18,5,General health,1,2169,Vegan,51.55,Electrolyte,9,739.41,Performance,Physical Retailer
962312,Male,21,5.9,General health,0,2332,Whole foods,51.38,Fresh juice,11,476.96,Leisure,Brand Website
205570,Male,25,5.9,Flexibility,2,1651,Vegan,35.13,Fresh juice,9,833.66,Footwear,Physical Retailer
370846,Male,28,6.9,General health,5,1901,Low carb,41.65,Fresh juice,10,852.44,Performance,Brand Website
100404,Female,20,5.5,Endurance training,0,2386,Whole foods,56.59,Energy drinks,8,685.18,Outerwear,Physical Retailer
803286,Male,31,5,Build muscle,2,2987,High protein,60.07,Protein shakes,10,354,Performance,Brand Website
374907,Female,23,6.2,Fat loss,1,1594,High protein,32.95,Protein shakes,9,443.14,Accessories,E-commerce Retailer
773744,Female,18,,Build muscle,2,2945,High protein,60.05,Energy drinks,9,737.7,Performance,Physical Retailer
815460,Male,24,6.9,General health,4,2028,High protein,40.88,Fresh juice,10,843.75,Performance,E-commerce Retailer
984574,Male,29,8.1,Fat loss,4,1624,Vegan,41.48,Fresh juice,12,843.4,Footwear,Physical Retailer
765220,Other,33,6.5,Build muscle,1,2757,High protein,,Protein shakes,9,708.13,Leisure,Physical Retailer
335365,Female,23,7.7,Build muscle,4,2821,High protein,55.12,Electrolyte,9,502.67,Leisure,Brand Website
442786,Female,31,6.8,Build muscle,5,2986,High protein,60.67,Protein shakes,11,597.96,Outerwear,Physical Retailer
150612,Female,30,5.9,Fat loss,2,1868,High protein,41.01,Protein shakes,11,612.68,Performance,Physical Retailer
910006,Male,22,7.6,Fat loss,1,1925,Low carb,45.31,Energy drinks,9,871.21,Footwear,Physical Retailer
909956,Male,37,5,Endurance training,1,2235,High protein,42.27,Protein shakes,7,856.63,Performance,E-commerce Retailer
300244,Male,24,,Fat loss,1,1661,Whole foods,49.65,Fresh juice,7,772.69,Footwear,E-commerce Retailer
897348,Male,26,5.8,Endurance training,2,2041,High protein,38.08,Electrolyte,8,1074.61,Leisure,E-commerce Retailer
104809,Male,27,5.7,Build muscle,3,2775,High protein,61.15,Electrolyte,10,873.98,Outerwear,Brand Website
263273,Male,23,8.7,Build muscle,5,2852,Whole foods,75.22,Electrolyte,14,654.75,Performance,Physical Retailer
808690,Male,24,7.2,Fat loss,1,1567,Vegan,,Protein shakes,9,837.25,Footwear,Brand Website
244528,Female,21,8.5,Fat loss,4,1672,High protein,38.43,Protein shakes,10,934.85,Footwear,Physical Retailer
606964,Female,27,5.5,Build muscle,0,2991,Whole foods,71.44,Protein shakes,10,419.82,Performance,Physical Retailer
549613,Male,19,7.4,Build muscle,2,2830,High protein,59.99,Protein shakes,13,963.39,Outerwear,Brand Website
138765,Female,42,5.9,Build muscle,5,2624,Whole foods,62.64,Electrolyte,8,248.01,Performance,E-commerce Retailer
931538,Male,24,,Fat loss,1,1669,Low carb,31.52,Electrolyte,12,448.63,Leisure,Physical Retailer
416076,Female,25,5.7,Build muscle,4,2546,Vegan,61.05,Protein shakes,13,499.26,,Physical Retailer
943523,Male,23,7.6,Endurance training,4,2260,Whole foods,56.44,Protein shakes,9,739.1,,Brand Website
646237,Other,24,7.9,General health,5,2016,Low carb,43.72,Fresh juice,9,647.34,Accessories,Physical Retailer
301152,Female,32,5.8,Build muscle,1,2804,Vegan,58.19,Protein shakes,10,361.41,Accessories,E-commerce Retailer
399888,Male,26,5,Flexibility,4,1623,Vegan,43.98,Fresh juice,9,829.27,,Physical Retailer
800903,Male,29,,Fat loss,0,1792,High protein,33.58,Electrolyte,12,1049.79,Yoga,E-commerce Retailer
994751,Male,38,,Endurance training,1,2161,High protein,39.51,Protein shakes,13,773.19,Leisure,Brand Website
192193,Male,19,6.1,Endurance training,3,2200,High protein,52.1,Protein shakes,9,893.72,Outerwear,Physical Retailer
136187,Male,27,6.3,Endurance training,6,2453,Whole foods,58.01,Energy drinks,11,920.74,Leisure,E-commerce Retailer
605950,Female,23,9.3,Fat loss,4,1901,Low carb,46.81,Fresh juice,13,886.73,Outerwear,Physical Retailer
238311,Male,28,8.4,Fat loss,4,1961,Low carb,43.54,Electrolyte,12,916.82,Performance,Brand Website
900921,Female,30,5.7,Build muscle,1,2774,High protein,53.72,Electrolyte,11,732.43,Outerwear,Physical Retailer
608153,Female,24,8,Build muscle,4,2705,High protein,46.02,Protein shakes,16,300.27,Yoga,Physical Retailer
289089,Male,22,6.4,Build muscle,1,2539,Whole foods,62.15,Protein shakes,9,603.13,Performance,E-commerce Retailer
686165,Female,32,,Build muscle,1,2772,High protein,54.32,Protein shakes,7,860.22,Accessories,E-commerce Retailer
536341,Male,20,5.7,Build muscle,1,2687,Vegan,62.79,,13,848.79,Performance,E-commerce Retailer
412066,Female,29,4.5,Build muscle,1,2854,Whole foods,75.76,Protein shakes,10,458.94,Performance,Physical Retailer
718362,Male,22,7.3,General health,5,1892,Whole foods,44.99,Electrolyte,13,918.67,Outerwear,Physical Retailer
787409,Other,26,6.3,General health,5,1841,Whole foods,,Electrolyte,10,534.4,Leisure,Physical Retailer
661419,Female,22,5.4,Flexibility,0,1964,Whole foods,52.34,Electrolyte,10,464.3,Outerwear,E-commerce Retailer
740053,Male,34,4.7,Fat loss,0,1878,Low carb,40.11,Electrolyte,6,864.93,,E-commerce Retailer
960395,Male,27,6,General health,3,1906,Whole foods,50.18,Fresh juice,9,966.61,Performance,Brand Website
731172,Female,32,4.7,General health,0,2127,Low carb,29.14,Protein shakes,8,622.08,Performance,Physical Retailer
225917,Female,28,6.7,Fat loss,3,1564,High protein,32.73,Electrolyte,10,839.44,Footwear,Physical Retailer
910717,Male,32,5.7,Build muscle,1,2864,High protein,50.33,Electrolyte,11,768.22,Footwear,Physical Retailer
399770,Male,30,4.5,Flexibility,1,1983,Whole foods,47.2,Protein shakes,10,730.01,Footwear,Physical Retailer
798168,Female,32,6.5,Fat loss,1,1634,Low carb,37.06,Protein shakes,8,443.67,Footwear,Physical Retailer
581680,Male,21,7.7,Fat loss,1,1993,High protein,43.56,Electrolyte,12,791.62,Footwear,Brand Website
381342,Female,18,7.2,Build muscle,4,2888,High protein,63.48,Protein shakes,9,763.72,Performance,E-commerce Retailer
639542,Male,24,6.4,Build muscle,2,2523,Whole foods,63.6,,12,831,Performance,E-commerce Retailer
144238,Male,23,8,General health,7,2339,Whole foods,52.54,Electrolyte,9,780.61,Yoga,E-commerce Retailer
101252,Female,22,6.2,Endurance training,1,2061,Whole foods,38.73,Electrolyte,11,336.84,Accessories,Brand Website
926196,Male,32,5.9,Build muscle,4,2990,Vegan,63.77,Electrolyte,14,683.5,Performance,Physical Retailer
964141,Male,23,5.5,Build muscle,1,2772,High protein,53.23,Protein shakes,7,941.24,Outerwear,Physical Retailer
585450,Male,25,5.4,Fat loss,2,1728,Low carb,27.95,Protein shakes,9,811.48,,Physical Retailer
415826,Male,27,7.4,Fat loss,2,1519,Whole foods,31.59,Fresh juice,13,773.83,Outerwear,Physical Retailer
421638,Female,31,6.6,Build muscle,5,2502,High protein,46.64,Electrolyte,7,691.66,Leisure,E-commerce Retailer
705605,Male,27,,General health,4,2220,Whole foods,53.7,Electrolyte,9,600.21,Performance,Brand Website
427359,Female,19,7.1,Build muscle,1,2717,High protein,57.92,Protein shakes,10,958.9,Outerwear,E-commerce Retailer
702875,Female,21,6.3,Build muscle,1,2898,High protein,58.15,Protein shakes,17,908.97,Yoga,E-commerce Retailer
106949,Female,24,6.2,Endurance training,1,2306,Whole foods,64.89,Electrolyte,8,720.82,Performance,E-commerce Retailer
