Customer ID,Gender,Age,Hours at Gym (per week),Fitness Goal,Gym Membership Length (years),Calorie Intake,Dietary Preferences,Average Spend per Meal Order,Preferred Sports Drink Type,Average Weekly Consumption (Bottles),Average Spend on Apparel ($/year),Type of Apparel Purchased,Primary Apparel Purchase Channel
263273,Male,23,8.7,Build muscle,5,2852.0,Whole foods,75.22,Electrolyte,14,654.75,Performance,Physical Retailer
244528,Female,21,8.5,Fat loss,4,1672.0,High protein,38.43,Protein shakes,10,934.85,Footwear,Physical Retailer
606964,Female,27,5.5,Build muscle,0,2991.0,Whole foods,71.44,Protein shakes,10,419.82,Performance,Physical Retailer
549613,Male,19,7.4,Build muscle,2,2830.0,High protein,59.99,Protein shakes,13,963.39,Outerwear,Brand Website
138765,Female,42,5.9,Build muscle,5,2624.0,Whole foods,62.64,Electrolyte,8,248.01,Performance,E-commerce Retailer
646237,Other,24,7.9,General health,5,2016.0,Low carb,43.72,Fresh juice,9,647.34,Accessories,Physical Retailer
301152,Female,32,5.8,Build muscle,1,2804.0,Vegan,58.19,Protein shakes,10,361.41,Accessories,E-commerce Retailer
192193,Male,19,6.1,Endurance training,3,2200.0,High protein,52.1,Protein shakes,9,893.72,Outerwear,Physical Retailer
136187,Male,27,6.3,Endurance training,6,2453.0,Whole foods,58.01,Energy drinks,11,920.74,Leisure,E-commerce Retailer
605950,Female,23,9.3,Fat loss,4,1901.0,Low carb,46.81,Fresh juice,13,886.73,Outerwear,Physical Retailer
238311,Male,28,8.4,Fat loss,4,1961.0,Low carb,43.54,Electrolyte,12,916.82,Performance,Brand Website
900921,Female,30,5.7,Build muscle,1,2774.0,High protein,53.72,Electrolyte,11,732.43,Outerwear,Physical Retailer
608153,Female,24,8.0,Build muscle,4,2705.0,High protein,46.02,Protein shakes,16,300.27,Yoga,Physical Retailer
289089,Male,22,6.4,Build muscle,1,2539.0,Whole foods,62.15,Protein shakes,9,603.13,Performance,E-commerce Retailer
412066,Female,29,4.5,Build muscle,1,2854.0,Whole foods,75.76,Protein shakes,10,458.94,Performance,Physical Retailer
718362,Male,22,7.3,General health,5,1892.0,Whole foods,44.99,Electrolyte,13,918.67,Outerwear,Physical Retailer
661419,Female,22,5.4,Flexibility,0,1964.0,Whole foods,52.34,Electrolyte,10,464.3,Outerwear,E-commerce Retailer
960395,Male,27,6.0,General health,3,1906.0,Whole foods,50.18,Fresh juice,9,966.61,Performance,Brand Website
731172,Female,32,4.7,General health,0,2127.0,Low carb,29.14,Protein shakes,8,622.08,Performance,Physical Retailer
225917,Female,28,6.7,Fat loss,3,1564.0,High protein,32.73,Electrolyte,10,839.44,Footwear,Physical Retailer
910717,Male,32,5.7,Build muscle,1,2864.0,High protein,50.33,Electrolyte,11,768.22,Footwear,Physical Retailer
399770,Male,30,4.5,Flexibility,1,1983.0,Whole foods,47.2,Protein shakes,10,730.01,Footwear,Physical Retailer
798168,Female,32,6.5,Fat loss,1,1634.0,Low carb,37.06,Protein shakes,8,443.67,Footwear,Physical Retailer
581680,Male,21,7.7,Fat loss,1,1993.0,High protein,43.56,Electrolyte,12,791.62,Footwear,Brand Website
381342,Female,18,7.2,Build muscle,4,2888.0,High protein,63.48,Protein shakes,9,763.72,Performance,E-commerce Retailer
144238,Male,23,8.0,General health,7,2339.0,Whole foods,52.54,Electrolyte,9,780.61,Yoga,E-commerce Retailer
101252,Female,22,6.2,Endurance training,1,2061.0,Whole foods,38.73,Electrolyte,11,336.84,Accessories,Brand Website
926196,Male,32,5.9,Build muscle,4,2990.0,Vegan,63.77,Electrolyte,14,683.5,Performance,Physical Retailer
964141,Male,23,5.5,Build muscle,1,2772.0,High protein,53.23,Protein shakes,7,941.24,Outerwear,Physical Retailer
415826,Male,27,7.4,Fat loss,2,1519.0,Whole foods,31.59,Fresh juice,13,773.83,Outerwear,Physical Retailer
421638,Female,31,6.6,Build muscle,5,2502.0,High protein,46.64,Electrolyte,7,691.66,Leisure,E-commerce Retailer
427359,Female,19,7.1,Build muscle,1,2717.0,High protein,57.92,Protein shakes,10,958.9,Outerwear,E-commerce Retailer
702875,Female,21,6.3,Build muscle,1,2898.0,High protein,58.15,Protein shakes,17,908.97,Yoga,E-commerce Retailer
106949,Female,24,6.2,Endurance training,1,2306.0,Whole foods,64.89,Electrolyte,8,720.82,Performance,E-commerce Retailer
417537,Male,22,6.3,General health,1,1935.0,High protein,44.28,Protein shakes,12,938.37,Performance,Physical Retailer
828913,Female,29,4.5,General health,0,2314.0,Whole foods,55.9,Electrolyte,10,753.09,Leisure,E-commerce Retailer
762301,Female,23,7.1,General health,4,1992.0,Low carb,42.02,Fresh juice,15,895.54,Performance,Physical Retailer
555102,Male,28,6.7,Build muscle,4,2860.0,Whole foods,71.19,Protein shakes,8,854.78,Leisure,Physical Retailer
437889,Female,22,8.4,Fat loss,3,1617.0,Low carb,30.0,Protein shakes,8,583.37,Footwear,Physical Retailer
576467,Female,35,5.4,General health,3,2465.0,Whole foods,59.72,Electrolyte,8,764.68,Performance,Physical Retailer
456600,Female,31,4.3,General health,1,2008.0,Whole foods,47.42,Fresh juice,7,789.13,Footwear,Physical Retailer
415557,Female,25,6.4,General health,4,1833.0,Whole foods,48.81,Electrolyte,7,700.87,Accessories,Physical Retailer
983671,Female,28,5.5,Flexibility,4,2148.0,Vegan,40.39,Fresh juice,6,491.74,Performance,E-commerce Retailer
404462,Male,32,4.8,General health,1,2117.0,Vegan,44.97,Fresh juice,12,668.28,Leisure,Physical Retailer
350875,Male,24,7.0,Build muscle,1,2619.0,High protein,54.72,Protein shakes,14,652.26,Performance,Physical Retailer
563389,Male,20,8.8,Build muscle,4,2614.0,Vegan,58.18,Protein shakes,13,782.93,Performance,Physical Retailer
170390,Male,29,3.7,Endurance training,1,2012.0,Whole foods,54.96,Protein shakes,10,864.95,Footwear,Physical Retailer
807689,Female,32,5.5,Build muscle,2,2568.0,Whole foods,66.05,Electrolyte,5,723.71,Footwear,Physical Retailer
353490,Male,28,7.4,Build muscle,4,2924.0,Whole foods,71.67,Protein shakes,12,688.6,Performance,E-commerce Retailer
